"x","y","frame","sd"
29939.75,52180.15,170,13.24447
32803.12,50034.33,170,14.3613
33054.21,53945.16,170,7.014455
35088.8,49684.18,170,11.80395
29045.46,52630.98,171,21.57508
29294.62,58012.82,171,23.38647
31352.16,58830.85,171,18.31951
31446.41,51448.32,171,17.63572
33260.88,50259.73,171,7.186439
35145.61,49659.02,171,24.17873
33557.29,49273.36,172,8.134061
33637.72,51509.6,172,9.39365
34914.39,49520.43,173,13.45194
29036.94,48100.38,175,13.94596
31022.17,54782.57,175,19.67673
31646.75,48767.61,175,23.84996
33067.64,50666.58,175,11.7424
28936.57,58904.45,176,9.981623
29904.04,52143.02,176,18.61788
33249.62,50283.8,176,16.38387
34953.56,49121.01,176,13.69092
35160.63,50589.86,176,22.43063
31652.48,46259.2,177,8.017161
31844.8,55129.83,177,22.10061
33582.91,47967.57,177,18.07415
33629.86,51504.83,177,4.902586
34990.01,49113.93,177,12.50182
29921.51,52157.66,178,15.83701
31416.39,56016.26,178,7.717596
33552.05,49279.76,178,7.702975
33641.46,51508.55,178,8.054332
30305.27,52250.2,179,18.22157
32747.34,51873.16,179,7.853291
33558.48,49279.16,179,9.078436
32720.29,51893.65,180,12.81592
33086.21,50673.13,181,10.80461
33567.77,49283.33,181,16.14964
33643.12,51505.48,181,17.64223
34928.89,49515.93,181,12.52157
31437.31,55997.67,182,11.19606
33554.65,49277.73,182,8.463484
33648.59,51508.76,182,8.794405
34972.47,49127.84,182,9.916282
29339.22,48303.13,183,5.172951
34974.38,49122.83,183,12.16927
29361.82,48305.87,184,11.57388
29679,56457.65,184,18.0339
31886.09,55160.07,184,21.11301
32736.62,51885.87,184,5.91849
28924.29,58883.36,185,24.7436
29047.48,52636.73,185,8.464906
30266.5,59375.81,185,5.784619
30750.25,53162.35,185,10.14663
32751.14,51883.22,185,7.789098
29042.07,48085.59,186,9.507101
29045.37,52653.27,186,10.02066
30259.58,59377.56,186,6.232397
30723.4,53188.45,186,20.41379
31651.55,46260.62,186,21.68137
32507.25,54194.68,186,24.8937
28562.9,50826.66,187,20.67199
29058.39,48082.14,187,10.96757
30271.38,59379.38,187,6.234183
29061.89,48108.1,188,6.718755
32376.8,54105.8,188,13.11384
33641.52,51506.88,189,11.23616
30266.83,59371.69,190,5.205007
33598.18,47945.29,190,8.832701
28930.59,58903.27,191,10.57691
29099.46,56610.43,191,20.5061
29763.52,49313.95,191,22.04115
33600.26,47950.27,191,12.13936
33627.25,51509.84,191,10.98293
31857.06,48052.09,193,7.932673
29519.18,51394.56,194,17.23687
31659.19,46247.79,194,22.9792
31853.33,48056.69,194,4.522274
29358.48,57413.62,195,5.170647
28954.45,58881.61,196,18.58938
31417.31,56013.46,196,9.029052
32078.21,48460.76,196,8.092953
29320.49,58010.72,197,19.0402
31419.86,56006.5,197,11.16859
33594.93,47951.85,197,9.082443
34346.47,48397.69,197,8.148658
26164.14,51428.98,198,21.40676
29351.08,58024.89,198,17.79162
31868.79,48094.57,198,23.66255
34351.74,48378.6,198,12.00302
31638.68,46261.42,199,9.715027
31856.52,55174.99,199,10.70918
25818.69,56861.76,200,12.66016
29291.81,54845.55,200,12.86869
30858.02,57567.98,200,16.01808
25839.64,56835.38,201,11.3205
29103.75,52699.98,201,9.27049
29043.96,48089.19,202,21.36887
31647.39,46242.53,202,7.979203
32543.81,54141.79,202,6.98003
33071.17,50659.28,202,7.77078
35161.5,50572.02,202,12.31653
29059.62,48100.1,203,12.56367
33838.7,51197.01,204,11.1207
29331.63,59328.07,205,24.38957
31865.46,55195.42,206,16.96436
29049.07,48102.82,208,10.28648
33073.21,51427.33,208,17.55041
26192.93,51413,209,24.10681
34922.9,49506.04,209,20.63724
27074.71,53067.38,210,22.72023
32490.51,52689.7,210,12.18612
31661.47,46244.51,211,14.83094
31849.34,48056.52,211,8.475113
31791.94,52555.27,212,23.84905
31876.42,55192.87,212,15.91259
32535.75,54178.01,213,5.768389
31409.54,55996.79,215,11.63891
31454.62,52651.43,216,21.58538
31346.23,55950.97,218,4.558687
32590.65,54031.68,218,22.30058
33062.2,51435.72,218,13.99729
32563.69,54005.29,219,22.87275
26378.4,49922.44,220,7.944761
29082.86,48100.99,220,24.48337
34977.71,49118.57,223,6.07927
29671.26,56464.86,224,9.324998
30337.45,52290.14,225,16.08606
31644.76,53325.05,225,10.814
28938.62,58889.16,226,17.96896
35113.29,49681.83,226,11.71687
31729.5,52497.8,227,16.07012
32529.66,54794.49,227,9.386752
35085.68,49680.87,227,16.84779
35157.05,50583.43,227,8.466238
29101.7,52713.61,228,18.89656
31866.5,55184.86,228,10.44285
25808.06,56910.7,229,19.91242
28681.3,59662.88,230,22.72156
31851.46,55200.99,230,24.70314
28682.01,59651.83,231,13.7578
32535.13,54174.8,232,7.100556
34343.04,48390.4,232,13.70756
29043.84,52640.9,233,8.460323
29054.29,52648.87,234,23.27337
29042.81,52650.98,236,7.499984
28916.18,58902.85,237,15.98254
29267.61,54834.22,238,5.562547
32533.06,54189.02,238,5.383271
26682.82,51540.12,239,24.44898
31845.06,48043.05,239,11.96035
26976.24,49370.82,240,19.0614
31857.27,48063.41,240,7.165046
31731.79,52504.4,241,13.12147
26972.77,49375.74,242,4.227096
29315.03,58006.08,242,24.18367
33074.77,53969.89,242,18.98434
25819.33,56872.71,243,18.49896
29089.35,56564.8,243,19.28911
29275.22,54833.46,243,6.139588
29048.74,52653.18,244,12.77734
29281.9,54833.5,244,7.693419
35110.29,49679.45,244,14.73097
34011.58,51795.72,245,23.70269
31421.29,56005,246,7.755536
31719.96,52570.31,247,20.76316
32533.09,47679.95,247,9.692173
29067.56,52643.96,248,18.53416
31852.57,48049.04,248,9.670539
32589.95,54006.11,249,21.48708
28076.86,53938.36,250,7.379004
29106.66,52717.5,250,6.34125
32598.93,54005.73,250,15.2179
29375.22,47225.32,252,11.25566
31876.69,55171.93,256,8.885772
32315.85,55782.55,258,6.218751
32513.86,54186.78,259,10.01471
32353.58,55717.57,260,14.36731
32517.1,54194.62,260,5.37584
26973.29,49367.58,261,14.33679
29895.39,53341.14,263,11.66201
32523.4,54185.24,264,5.211714
34985.83,49139.07,264,16.93031
26963.27,49353.13,267,5.932299
29783.87,53798.08,267,6.716564
26960.75,49348.12,268,7.205811
29689.53,55795.95,268,23.31997
32533.05,47672.28,268,7.940666
29918.36,53332.75,269,21.14681
30789.88,56264.47,269,16.03112
33831.91,51211.61,269,11.90414
25916.1,53007.05,270,16.31149
28403.1,48938.03,270,9.482612
29033.83,52655.35,270,15.19688
29913.77,53325,270,9.051467
33831.69,51233.09,270,18.11296
26993.75,49387.71,271,18.38003
28401.54,48949.98,271,16.87072
26983.3,49371.48,272,9.338078
28887.81,58888.06,272,19.60088
31882.03,55186.04,272,18.43213
33053.91,51415.11,272,19.07315
29356.9,57990.62,273,19.73121
30200.71,59448.84,273,22.42823
31636.62,48772.34,275,13.64796
32310.66,55796.74,275,7.18891
33789.05,48027.29,275,17.82848
30794.93,56275.29,278,17.00928
29055.21,52661.29,279,10.87972
31862.73,48019.49,280,24.39798
31846.28,55115.84,280,20.97459
29058.94,52649.14,282,23.37852
30808.81,56233.78,282,21.40316
31816.47,48047.25,283,23.77023
32537.85,54186.71,285,9.821337
31632.95,48774.45,287,20.1806
32538.63,54166.82,287,14.23772
25920.49,52978.32,288,15.07261
25902.68,52989.16,289,19.95833
29074.34,56572.64,289,19.1376
25921.81,53002.99,290,14.73355
26981.79,49356.83,290,11.91861
28145.42,52708.04,290,12.03925
26960.15,49372.09,291,9.816034
29791.93,53788.03,291,10.00049
27903.93,50437.01,292,10.61958
32532.53,54198.74,292,7.684945
28243.68,59209.11,293,23.05735
31639.57,48784.93,293,15.19135
29853.29,53259.36,294,10.68299
31638.55,48763.11,295,21.59526
32163.5,53680.01,297,17.42541
29329.36,58005.65,299,8.491421
30280.2,59381.86,301,8.69107
32532.85,54184.73,301,5.439621
30219.94,59425.43,302,13.64026
30423.74,56720.32,302,7.07461
32529.22,54187.66,302,6.107013
34977.77,49133.84,302,10.74111
30839.49,57550.52,303,10.55424
31910.61,54272.54,303,13.24775
31834.02,55158.22,304,22.90736
32530.56,54188.96,304,4.770692
31836.31,55116.76,305,16.28224
32531.98,54192.6,305,5.801491
29744.38,55904.85,306,13.53683
31648.07,53336.39,307,13.04732
32576.59,54015.4,307,13.04388
31845.98,48051.32,310,5.469253
32556.12,53977.47,311,18.237
35155.86,50560.2,312,20.53621
33137.89,51477.6,315,16.90475
29659.49,55831.53,316,23.51406
30254.92,59387.14,316,22.35166
31310.47,58545.27,316,10.83465
32533.05,47685.73,316,15.38063
34977.48,49112.83,318,6.901393
32527.82,54191.85,322,6.763836
32511.45,54172.55,325,9.053162
33669.12,51494.08,325,18.62344
27801.84,49107.74,326,23.67606
30280.09,59365.64,327,14.84538
33622.28,51509.55,327,8.434208
33077.63,51422.69,329,18.64614
32519.26,54193.5,330,10.55735
32537.19,47664.43,331,20.33279
32524.07,54180.05,331,9.496665
31850.34,48064.61,333,19.12201
27905.91,52461.94,336,7.124133
29835.37,53278.38,336,17.82491
31605.19,56755.68,336,13.31324
32522.46,54187.62,337,7.379273
31855.53,55108.26,338,19.24474
31830.18,55122.71,339,15.07886
31854.86,55134.48,340,13.22956
29824.76,49332.41,342,12.73697
31844.54,48052.16,342,6.106316
33630.87,51512.08,343,5.992243
29751.21,55881.48,345,6.952667
32545.05,54801.06,346,19.46015
27821.32,49111.05,347,14.51275
32521.2,54794.93,347,10.31744
31831.78,55125.92,348,19.36843
33647.91,51493.4,349,23.05124
33631.91,51522.82,350,13.51343
28934.21,58901.94,351,20.97928
33639.8,51505.68,351,12.59892
34969.35,49127.99,351,9.328649
27841.49,49100.23,352,20.125
27853.96,50455.81,353,6.806716
27859.18,50478.01,354,18.0985
31853.76,48050.14,354,17.11409
30091.88,55285.7,359,14.84317
32523.47,54164.48,360,8.632346
32522.25,54181.18,361,5.932652
32510.15,47676.61,362,19.75191
32523.64,54185.38,362,3.964037
27811.12,49103.26,363,23.99942
32556.02,54023.94,365,18.485
33603.07,47947.07,365,15.70965
31880.1,55087.76,366,23.72338
30839.82,57532.12,367,15.52354
34983.67,49089.71,367,18.81772
31867.48,55110.43,368,22.71232
27913.44,50429.2,369,23.66052
25817.42,56919.24,371,6.184105
33573.98,51503.88,373,24.65986
25862.1,56823.97,375,21.87276
33649.88,51517.53,375,12.61516
31717.6,52516.25,376,22.85801
34975.27,49107.51,377,14.86679
25821.45,56899.97,378,13.95171
32565.51,54003.54,378,7.656068
33605.21,47951.37,378,17.01052
25818.04,56900.47,379,10.29135
29812.53,53788.9,379,22.66879
33610.64,47953.94,379,8.342209
25824.26,56892.24,380,10.72959
32574.57,54005.61,380,9.950927
32516.25,54153.16,381,11.16636
29807.21,53123.23,382,22.72216
33601.13,47939.29,383,8.769169
33608.74,47957.21,384,14.34419
33104.86,51475.19,385,12.02976
33637.2,51509.32,385,16.61502
25794.13,56893.51,386,22.05372
25795.83,56886.6,387,17.59525
33088.18,51455.01,387,10.02813
25822.87,56870.07,389,23.43823
33039.01,50720.93,391,14.27074
25797.2,56894.46,392,20.81398
33601.14,47963.91,393,18.96883
32539.33,54174.26,394,18.12878
29804.65,53134.26,398,22.43298
30253.11,59369.47,398,5.714656
29705.78,49325.04,402,17.65219
34973.99,49137.87,402,23.97914
28919.09,54868.88,403,24.98626
31306.2,58509.77,404,24.66823
30754.93,47920.67,405,9.224033
29793.75,53129.29,407,15.07867
25812.17,56908.44,411,13.98372
26734.58,51559.22,411,20.74959
33575.46,49277.33,416,21.17902
33073.36,51416.88,417,13.91218
35101.45,49670.85,417,10.30762
28267.24,59208.74,418,16.30036
32550.29,54016.14,419,14.60997
26914.55,50489.86,420,23.17959
26683.56,51585.86,421,24.49202
33081.82,51425.07,421,16.86718
25850.47,56920.14,422,19.57019
30834.14,57562.08,424,8.463572
28170,52709.66,429,11.70541
35140.85,50590.19,429,15.48412
25905.87,56796.92,430,18.84196
32330.62,54128,431,14.23776
29732.53,55876.07,432,16.55175
33125.5,51382.92,436,24.17199
32521.58,52672.27,437,14.4344
30084.99,55244.26,438,13.31466
31360.37,58553.06,440,19.83098
32354.67,54108.91,441,19.12147
32342.59,54142.55,442,5.639798
32330.56,54144.72,443,23.55711
33601.8,47941.07,451,4.454461
27829.38,49104.81,454,10.68103
32574.7,53992.43,455,19.14664
32563.77,54014.6,456,16.96117
31321.35,58555.95,458,7.898288
31326.01,58545.71,459,19.24224
33642.73,51527.14,459,11.6743
33645.53,51522.02,460,12.90135
25873.34,52622.02,462,9.01755
29835.18,53265.66,462,11.56573
29778.53,53792.13,463,10.37472
32541.72,47671.07,463,7.136181
34983.5,49130.43,463,11.20866
29593.54,57465.33,467,20.99109
32566.86,54005.97,472,19.70703
30105.7,55250.81,475,16.42715
32427.25,46209.64,475,24.18767
33582.18,47955.36,477,18.73966
30377.5,55706.85,479,18.9134
29595.74,55662.04,481,20.60705
29229.24,54824.75,482,16.86646
34976.43,49119.77,484,10.07358
26403.03,55754.73,487,14.978
26384.74,55735.57,488,11.70568
27802.25,49108.19,488,11.79007
28934.67,58894.33,489,23.77936
29803.46,53112.92,489,19.18791
30368.79,55731.43,489,14.47127
30357.52,54619.34,490,22.94481
30376.17,55741.64,490,16.26202
30366.67,55747.92,491,22.38382
30359.63,54656.5,492,19.55327
29797.26,53789.29,494,14.93552
29231.85,54828.87,495,5.415146
29800.41,53785.79,495,10.439
29241.28,54828.71,496,9.16293
29624.99,57431.85,496,21.72212
30378.12,55730.24,496,22.98198
33633.3,51509.98,498,9.124031
30343.57,55754.35,499,23.87862
29801.39,53128.84,500,20.89618
27898.8,50437.37,501,8.782096
34975.48,49109.18,501,7.915317
26107.17,54651.27,502,14.36395
27183.62,49197.47,502,9.525858
34980.02,49098.56,503,19.97741
27904.28,50437.8,506,14.4619
30346.43,54642.07,507,15.14323
33632.84,51520.21,509,10.08613
33642.03,51505.82,512,21.77366
33637.93,51547.16,514,15.9183
33630.17,51534.84,515,17.44279
31643.15,46213.86,518,7.791974
31126.88,48835.39,524,9.457596
31132.27,48837.82,525,5.004889
32457.51,51591.96,525,24.68424
27842.98,50457.91,526,18.30396
31122.5,48838.65,526,4.801732
27875.99,50438.33,527,18.32754
33721.12,48032.24,527,22.75165
31566.11,48755.64,535,18.06818
30817.72,57575.59,537,15.35337
35063.03,49663.91,537,21.48173
29803.86,53797.27,538,16.57381
35114.1,49692.91,538,19.50825
33109.62,51526.47,539,19.65496
31655.77,46209.15,542,11.41309
31624.23,46210.73,543,13.06574
31656.59,46216.48,544,16.92501
31641.74,46218.2,545,19.13408
35216.67,48581.17,545,24.50487
31624.99,46208.64,546,12.43776
31646.39,46221.74,547,14.4814
31634.88,46234.59,548,15.0175
31630.95,46222.64,549,12.44451
31624.87,46191.09,550,12.27981
31555.14,48772.61,551,9.725556
33965.84,51816.63,555,15.07043
33992.84,51812.73,557,21.02099
29679.73,55847.64,559,10.25978
26456.7,55753.25,560,23.25471
27182.18,49200.53,561,6.718596
28085.1,53933.63,566,5.409297
27066.62,53054.05,568,14.64687
31555.04,48784.87,568,8.895441
29722.79,49363.43,569,24.48796
33641.41,51485.23,574,19.94868
32557.36,54004.64,577,16.22647
33585.56,47928.12,577,7.554053
32561.33,53996.71,578,19.37708
33761.22,48041.95,580,5.676579
33635.79,51489.66,582,20.73659
28396.4,48933.82,583,7.391998
27849.47,50435.58,585,8.004681
28401.42,48946.51,586,21.09632
29386.38,47231.63,587,17.06292
27161.32,49205.32,589,11.74377
34642.6,47567.43,589,23.88985
35044.13,49648.67,594,20.60866
33633.22,51518.09,595,9.391371
29785.57,53129.26,599,18.71262
31049.35,52110.28,609,24.5398
31092.89,46459.98,609,9.422001
29782.62,53770.72,615,15.80518
31751.18,52510.78,619,22.78508
30833.84,57545.49,622,8.088586
30555.11,55249.14,625,13.83312
31078.32,46479.07,626,15.89812
25668.05,52294.96,635,11.4604
31085.98,46439.18,642,13.55433
33038.76,50710.09,647,14.24557
28893.86,58863.11,648,20.32293
33045.52,50706.52,651,9.092505
33027.44,50683.07,652,14.26885
26119.2,54649.6,653,18.10766
26673.79,51539.64,654,12.13048
30375.98,54640.18,657,9.1524
30385.19,54628.21,658,10.1338
30746.21,47894.99,658,14.34408
28872.63,58877.75,659,16.4013
30762.16,47903.16,659,21.37805
27793.94,49098.91,667,23.8648
33097.04,50685.5,667,24.09529
29268.7,56096.8,679,13.21591
31095.13,46409.52,682,18.4076
26710.69,51536.75,684,22.09329
33762.93,48030.88,684,9.52559
31096.84,46457.85,685,14.70726
33762.23,48017.7,686,10.73669
31094.75,46452.63,688,6.673795
27823.22,49089.66,697,24.24379
29746.65,49338.49,701,24.60779
28911.44,58897.09,703,20.04315
35010.51,49118.41,704,24.69589
33748.62,48032.8,705,14.79594
26404.05,55750.38,711,8.075756
26663.45,51534.05,711,20.82958
30923.23,54542.73,712,7.973954
33545.12,49275.87,714,21.28915
30918.98,54530.22,715,19.86201
28088.56,53953.78,720,22.98956
28082.31,53916.22,721,14.34513
31453.56,51339.07,722,9.751983
35083.27,49681.73,724,13.55986
32567.22,54014.64,730,19.69619
30283.65,52276.71,731,21.30617
26096.58,54640.21,741,20.04263
29755.61,53086.92,741,20.02742
33036.45,50698.48,741,20.32726
32562.2,53956.71,742,19.85617
30880.11,54600.64,752,17.56453
33040.58,51386.54,753,23.73429
31809.64,56916.95,755,15.53852
32323.59,55714.18,755,12.72406
32552.31,53989.88,757,17.97975
32546.12,54018.05,762,15.72839
29816.33,53098.98,766,17.62619
30767.43,47897.9,766,13.4784
33054.65,50695.61,766,14.28586
33049.84,50726.9,767,24.91897
29807.63,53131.65,770,18.26867
33054.88,50723.13,772,20.65769
33041.57,50695.38,773,14.62958
31913.28,54286.16,774,18.58767
34001.11,51784.32,774,20.05161
30909.52,54521.76,781,16.80451
30923.23,54529.76,786,11.21215
33050.88,50700.58,789,12.56161
32478.39,52677.36,792,23.9845
29367.37,47237.13,797,10.01441
30967.17,54563.24,798,18.33777
29283.12,56034.24,800,17.01501
29283.83,56086.71,802,15.1981
32469.36,52697.02,803,22.75501
35156.64,50546.41,803,17.42324
29293.31,56067.27,804,19.41556
29650.12,55644.36,808,21.01559
31810.99,57115.58,810,22.23412
32569.29,54007.35,813,6.212181
32563.63,53999.98,814,17.16307
29801.17,53134.73,815,24.90915
31102.86,46461.3,815,18.47799
31437.62,55985.96,817,17.30984
33820.5,51229.46,824,9.290269
33818.58,51208.61,825,8.857439
29791.06,53763.71,828,24.88691
31823.97,55939.84,832,14.85235
30839.54,52381.92,836,14.95179
30361.01,54703.36,842,11.66295
28449.51,55964.35,846,20.85382
31787.25,56909.58,846,16.13072
28459.96,55948.71,847,21.95295
32544.62,53984.21,849,11.67677
30946.35,54567.93,856,20.74394
28411.82,55957.98,857,18.92948
30317.98,52253.04,858,13.2683
31115.1,46497.63,859,22.91733
31124.32,46443.43,860,21.78356
31094.58,46458.35,865,12.19785
32567.82,53990.31,865,8.720363
32561.43,54000.38,868,8.441324
32586.02,53980.45,869,21.02321
32488.06,52683.16,875,21.872
30249.42,52260.4,879,23.56026
31064.55,46467.6,882,20.6308
27837,49104.98,883,6.025831
27856.06,49101.2,886,7.381817
27846.79,49106.38,887,4.750332
27846.34,49093.62,888,8.88235
27857.73,49104.11,889,5.40036
31085.3,46452.06,889,13.40302
27858.18,49101.97,890,6.312694
30085.92,54413.36,892,8.441066
30083.47,54405.53,893,4.816191
30094.84,54408.84,894,4.98486
30091.84,54400.79,895,5.25925
30087.4,54407.03,896,6.153964
30095.9,54407.8,897,5.260061
30085.27,54406.87,898,5.91359
30089.33,54385.29,899,11.31008
32560.58,53996.47,899,11.96599
30086.54,54403.01,900,8.262904
32556.46,53995.55,900,8.134807
30094.81,54415.62,901,5.486336
32557.49,53995.4,901,8.372578
30093.16,54411.08,902,7.542045
30094.23,54422.13,903,8.510349
27845.04,49073.8,904,23.00774
30089.03,54401.94,904,10.27957
30121.17,54423.14,905,17.69655
30079.38,54429.67,906,9.90871
30085.09,54411.6,907,7.089205
30090.49,54425.41,908,7.377367
31779.88,56894.14,909,23.20567
31373.27,51394.77,910,16.34663
31369.14,51377.4,911,24.32257
29765.78,53142.29,915,22.69193
31828.18,56945.19,919,20.8381
33246.63,50265.08,920,9.912992
33232.94,50269.68,921,15.88588
31443.41,51332.58,927,13.66152
31809.25,56927.33,927,12.01072
28797.81,59633.21,933,7.538337
31798.93,56907.33,935,16.65204
31925.35,54276.78,936,18.64985
28938.91,58922.99,937,24.62115
31458.72,51322.1,938,20.39511
31457.86,51345.9,939,14.66319
27876.16,49088.87,940,20.26404
32319.22,55699.53,941,12.29119
28813.68,59633.15,942,15.00907
32448.36,52685.46,949,14.26812
27090.26,56966.62,952,9.3211
29788.1,53115.26,954,8.881545
31051.15,54716.49,954,3.938053
31060.57,54718.55,956,4.553504
33071.17,48164,959,18.97704
32475.98,52689.85,965,14.14783
30834.18,52357.12,967,15.69049
31793.04,56933.61,967,9.991735
28794.67,59630.36,968,4.04236
28786.25,59634.96,969,8.640681
31812.62,56927.58,975,21.10304
28910.33,58895.31,977,20.05562
32494.03,52643.25,981,19.19282
32486.53,52673.54,982,9.77732
27826.97,49092.03,984,9.239305
31803.29,56929.2,985,20.73373
31396.61,51391.26,999,14.72229
31386.07,51383.11,1000,15.17799
26891.72,50413.8,1002,20.2549
31148.11,56968.77,1004,3.920876
31141.6,56959.57,1006,2.931475
27864.52,49071.23,1014,22.94289
28154.81,52703.17,1015,12.006
29192.63,56342.89,1015,13.11451
32888.76,53227.14,1018,19.04441
29200.99,56349.68,1025,4.491977
29206.88,56345.32,1026,9.049588
30738.52,47891.56,1030,12.55294
27849.33,49052.94,1031,15.56333
27080.64,56988,1035,18.89662
31821.77,56934.23,1048,21.11582
30747.54,47911.1,1055,12.13091
31791.32,56894.12,1060,22.39116
33092.59,48144.3,1060,8.850034
34303.49,48325.95,1060,14.38271
34314.07,48333.62,1061,8.689077
31776.26,56918.61,1063,22.20185
32514.81,52694.9,1063,20.47023
