"x","y","frame","sd"
276.030279526462,1774.65792611875,719,21.6772019912852
247.378132638518,1798.54644902903,720,20.6004830683069
264.148879701901,1783.07835032976,722,11.7391565584691
247.730989782238,1791.64908306033,723,7.00499877446301
244.899474169451,1784.24461727807,730,10.2798964769388
253.023475849969,1796.5065340488,731,16.0826337781651
295.165482548597,1785.03477848333,732,22.2968360845531
298.896855682733,1849.22860999509,733,24.1073846491033
217.062633935774,1820.98109378195,734,31.5634224651744
224.704318694273,1814.18165456947,735,11.6660026686698
252.188542449715,1779.0981588831,736,14.5344583861841
256.778478559689,1811.13981807639,744,14.2865616690263
261.919453674499,1797.22443828481,745,17.3853804572011
204.102318312912,1805.5673340205,746,30.5216883904411
221.538338003523,1813.70775523916,747,22.4456449080382
253.07789783053,1782.06210824998,748,10.3593011992097
264.729542759402,1811.21338708378,786,13.8573974770162
229.648080438194,1804.91327699728,787,29.1877199661333
2955.1620364857,838.645606780696,3890,12.5651856290175
2980.29888409638,856.551786919984,3891,14.5914556915379
2937.59793873263,826.25228275537,3892,15.9084728622989
2958.00325421075,846.005834098111,3893,14.652925753981
2937.19388110857,842.054966954447,3928,11.2959520432495
2940.26853040263,870.777541058295,3929,14.3617760561992
2943.69425808684,809.062819889149,3937,26.5675568047069
2940.9488316591,825.597070453708,3938,12.3115488094291
167.735853671244,366.345388273571,3233,12.0646126996351
168.903095279792,364.115145922723,3234,11.8328833531725
209.74280178346,396.225795866027,3235,23.8493127844814
156.01300093175,354.845909881417,3236,21.0259748105363
151.988095473411,363.470152275637,3238,18.6047986622783
147.160567759461,346.583604197036,3250,17.0839064833402
192.181830118862,362.046776782978,3251,16.1575323526459
164.553974795928,361.523467398917,3336,13.2042674466605
164.41354197409,326.200573000223,3337,15.3193543047272
120.932886589339,327.004315983162,3338,21.6304595976354
149.375400691222,327.809003082057,3343,37.3299137248016
168.332989743258,367.746198551963,3344,17.1632843477576
173.402913101864,338.923164755655,3345,10.8184010696124
167.99401775075,381.505493918914,3346,23.6128849439671
160.605612760111,332.033373636419,3347,19.9054601614112
161.910090194893,364.271177107539,3382,20.3556683784747
166.529959644412,370.167016892072,3383,14.8707211899971
159.109782637167,356.380249677762,3663,11.2959520432495
166.049624530723,345.621040987982,3664,9.18532291730166
151.823659965256,343.862860950865,3665,19.1549336522582
184.629207138434,351.089152349086,3700,12.1604754469478
148.568342634753,377.61952559506,3701,19.0884981643876
191.064149595443,326.84948517715,3702,22.6602260857044
166.249720783067,336.343995606066,3781,10.6839326898463
167.437604151212,365.22877878394,3782,8.92570522286035
134.13884496017,356.277300180408,3783,42.0647297733507
152.404945130726,304.604906679714,3784,33.5032903320943
163.122769055494,354.72291071177,3785,20.2273135604104
167.14678144949,339.391333605548,3798,29.0516887431728
157.511867419885,376.846269646005,3799,13.3953620630689
145.786614972294,395.209886820003,3800,37.7627923189204
193.288957450379,343.553052152635,3801,15.3193543047272
204.780753707598,384.087063335062,3809,37.3299137248016
145.944068076856,296.827834521898,3810,24.0759705649783
164.380943614633,342.849661015341,3811,11.8328833531725
169.930470558192,330.923443364064,3812,20.5846016324626
189.569818330893,337.450440285244,3813,31.2619077911146
172.094338621406,360.476272748317,3818,14.2865616690263
148.740500816222,349.030996909682,3819,15.3762076028388
152.321173715657,382.210234399538,3820,17.5414344250803
186.226020733165,346.730468885462,3821,20.5635458694882
182.282655548198,337.538151828758,3843,23.7226069334208
181.806621175236,336.673981570642,3844,21.5239651844019
166.124995022823,369.681019313414,3845,25.3806066599191
164.939033116605,377.832326070847,3849,13.8329464332701
153.9917025271,351.053362065439,3850,24.8611944009835
151.298410181008,355.409790606513,3851,23.6128849439671
167.62718094827,358.892006875572,3889,9.11436411245247
173.64224233571,349.791569115086,3890,20.8614166306782
333.776638521709,388.134974569617,2865,7.88434182388217
315.745032536812,393.364085598913,2866,11.313446739487
332.378747055808,398.145876119993,2867,10.9420894096806
3427.98150893246,1187.98933920263,2108,9.20035939365026
498.219903458529,2079.00692056787,1040,13.9962657322539
528.963352907138,2076.31349200249,1041,26.5675568047069
524.198077223783,2082.14344567439,1042,17.439439893425
483.44704495128,2099.34761653548,1043,14.2907052278227
509.777931027185,2071.83000669449,1044,25.7551673386476
500.614665456831,2062.79796948858,1045,15.1786770463195
505.724724349527,2075.46096204967,1046,11.7987744254468
487.015975572496,2082.51274564249,1047,14.2110661723141
498.59479668157,2077.53110607711,1048,35.0106867912245
501.150148367803,2079.89432033453,1049,20.6004830683069
509.585969082186,2068.59125455138,1050,17.9463471695991
492.583135432713,2085.88022885014,1078,7.9173495417351
497.260540815221,2037.66349284655,1079,24.3915031742569
472.30712039936,2083.88132752479,1102,17.2205616449736
488.907631757768,2114.71052752449,1103,11.3180451083103
491.982650986242,2083.91943064391,1121,10.0888525523125
480.715834533547,2063.57690663279,1122,29.4951365013073
476.066213363688,2067.73623561823,1123,13.8329464332701
494.580236325744,2091.95197313324,1125,16.7877580968332
478.809552240817,2114.82473551539,1126,18.7947783607824
499.817940887012,2088.96489041874,1175,12.6653077056596
500.577714346904,2068.56611398384,1176,28.5071961376052
494.518863512185,2089.17463735351,1181,21.1200230388049
499.984737475084,2081.01727137683,1182,13.3283820539827
491.620124876896,2110.54994988901,1183,37.5974439534422
491.756180727339,2084.79429979958,1184,14.9942753395875
1435.20932393042,3223.06620847247,4026,3.28477599906847
1438.27895944809,3204.93445086008,4027,6.14389442600037
